구시군,읍면동,아파트명,입주년도,분양면적,총세대수,세대수,매매평균..당가.만원.,X3.3.당가.만원.,노후도,역세권점수,전세평균..당가.만원.,토지면적.km2.,문화시설수,쇼핑시설수,스타벅스
연수구,연수동,대림,1993.05,105.78,640,400,267,882.9,25.07,2,232,1.52,10,56,1
연수구,연수동,대명,1993.07,105.78,108,54,227,750,25.05,2,194,1.52,10,56,1
연수구,연수동,대명,1993.07,125.62,108,54,199,657.9,25.05,2,171,1.52,10,56,1
연수구,연수동,대우1차,1992.06,122.31,390,270,229,756.8,26.06,2,200,1.52,10,56,1
연수구,연수동,대우1차,1992.06,152.06,390,120,204,673.9,26.06,2,171,1.52,10,56,1
연수구,연수동,동남,1994.03,112.39,420,210,209,691.2,24.09,2,187,1.52,10,56,1
연수구,연수동,동남,1994.03,128.92,420,150,202,666.7,24.09,2,163,1.52,10,56,1
연수구,연수동,동남,1994.03,148.76,420,60,185,611.1,24.09,2,141,1.52,10,56,1
연수구,연수동,문남마을,1994.12,59.5,400,400,269,889,24,2,235,1.52,10,56,1
연수구,연수동,성일,1994.1,52.89,414,192,255,843.8,24.02,2,199,1.52,10,56,1
연수구,연수동,성일,1994.1,82.64,414,222,215,710,24.02,2,175,1.52,10,56,1
연수구,연수동,세경,1997.08,69.42,567,495,252,833.4,21.04,2,230,1.52,10,56,1
연수구,연수동,세경,1997.08,46.28,567,72,248,821.4,21.04,2,216,1.52,10,56,1
연수구,연수동,솔밭마을,1993.05,69.42,1200,1200,252,833.4,25.07,2,202,1.52,10,56,1
연수구,연수동,연수시영1차,1992.05,39.66,1370,1000,258,854.4,26.07,2,202,1.52,10,56,1
연수구,연수동,연수시영1차,1992.05,62.81,1370,150,239,789.5,26.07,2,195,1.52,10,56,1
연수구,연수동,연수시영1차,1992.05,69.42,1370,220,234,773.8,26.07,2,191,1.52,10,56,1
연수구,연수동,연수푸르지오2단지,2011.05,169.36,110,54,389,1286.3,7.07,2,162,1.52,10,56,1
연수구,연수동,연수푸르지오2단지,2011.05,162.76,110,54,372,1228.8,7.07,2,169,1.52,10,56,1
연수구,연수동,연수푸르지오3단지,2011.05,175.32,102,17,367,1212.4,7.07,2,151,1.52,10,56,1
연수구,연수동,연수푸르지오3단지,2011.05,130.24,102,33,336,1109.2,7.07,2,188,1.52,10,56,1
연수구,연수동,연수푸르지오3단지,2011.05,146.23,102,17,329,1087.4,7.07,2,181,1.52,10,56,1
연수구,연수동,연수푸르지오3단지,2011.05,113.82,102,33,300,991.9,7.07,2,215,1.52,10,56,1
연수구,연수동,영남,1992.12,99.17,622,286,237,783.4,26,2,202,1.52,10,56,1
연수구,연수동,영남,1992.12,99.17,622,336,237,783.4,26,2,202,1.52,10,56,1
연수구,연수동,우성1차,1995.12,125.62,1088,714,249,822.4,23,2,215,1.52,10,56,1
연수구,연수동,우성1차,1995.12,161.98,1088,178,228,755.1,23,2,189,1.52,10,56,1
연수구,연수동,우성1차,1995.12,158.67,1088,72,227,750,23,2,185,1.52,10,56,1
연수구,연수동,우성1차,1995.12,191.73,1088,124,201,663.8,23,2,164,1.52,10,56,1
연수구,연수동,우성2차,1995.04,79.33,2044,888,321,1062.6,23.08,2,290,1.52,10,56,1
연수구,연수동,우성2차,1995.04,56.19,2044,528,316,1044.3,23.08,2,271,1.52,10,56,1
연수구,연수동,우성2차,1995.04,109.09,2044,628,270,894,23.08,2,243,1.52,10,56,1
연수구,연수동,우주,1992.06,109.09,230,230,188,621.2,26.06,2,156,1.52,10,56,1
연수구,연수동,유천,1993.09,79.33,788,234,268,885.5,25.03,2,221,1.52,10,56,1
연수구,연수동,유천,1993.09,105.78,788,554,232,765.7,25.03,2,182,1.52,10,56,1
연수구,연수동,인향,1992.06,109.09,220,220,193,636.4,26.06,2,160,1.52,10,56,1
연수구,연수동,주공2단지,1992.06,59.5,960,240,265,875.1,26.06,2,235,1.52,10,56,1
연수구,연수동,주공2단지,1992.06,72.72,960,720,244,806.9,26.06,2,217,1.52,10,56,1
연수구,연수동,주공3단지,1993.11,59.5,1170,1170,256,847.3,25.01,2,214,1.52,10,56,1
연수구,연수동,태경,1992.07,109.09,220,220,188,621.2,26.05,2,160,1.52,10,56,1
연수구,연수동,태산,1993.12,105.78,420,420,239,789.1,25,2,189,1.52,10,56,1
연수구,연수동,풍림1차,1992.03,85.95,769,164,273,903.9,26.09,2,250,1.52,10,56,1
연수구,연수동,풍림1차,1992.03,102.47,769,270,246,814.6,26.09,2,229,1.52,10,56,1
연수구,연수동,풍림1차,1992.03,102.47,769,335,246,814.6,26.09,2,229,1.52,10,56,1
연수구,연수동,효정,1993.12,102.47,312,312,215,709.7,25,2,181,1.52,10,56,1
연수구,송도동,더샵엑스포9단지,2009.09,105.47,520,48,469,1551.5,9.03,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,2014.03,85.42,1516,45,468,1548,4.09,6,299,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,2014.03,112.67,1516,39,453,1496.4,4.09,6,321,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,2014.03,112.75,1516,370,452,1495.3,4.09,6,308,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,2014.03,113.41,1516,45,450,1486.6,4.09,6,328,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,2014.03,114.48,1516,300,445,1472.7,4.09,6,319,9.7,8,95,6
연수구,송도동,송도더샵그린애비뉴7단지,2012.07,114.57,474,104,445,1471.6,6.05,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린애비뉴8단지,2012.07,114.43,540,90,446,1473.4,6.05,6,310,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),2014.09,85.95,736,102,506,1673.1,4.03,6,310,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),2014.09,112.39,736,240,476,1573.6,4.03,6,310,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),2014.09,99.17,736,102,464,1533.4,4.03,6,300,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),2014.09,115.7,736,188,460,1521.5,4.03,6,312,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),2014.09,132.23,736,104,439,1450,4.03,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),2014.09,154.74,665,43,501,1655.7,4.03,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),2014.09,110.98,665,126,480,1586.2,4.03,6,310,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),2014.09,111.24,665,62,479,1582.5,4.03,6,309,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),2014.09,113.26,665,156,470,1554.2,4.03,6,308,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),2014.09,150.58,665,62,468,1547.7,4.03,6,349,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),2014.09,129.82,665,124,458,1515.1,4.03,6,333,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),2014.09,101.78,665,92,452,1494.1,4.03,6,318,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),2015.1,150.59,780,62,531,1756.2,3.02,6,307,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),2015.1,152.02,780,63,526,1739.7,3.02,6,355,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),2015.1,154.53,780,65,518,1711.4,3.02,6,346,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),2015.1,131.02,780,64,496,1640,3.02,6,331,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),2015.1,131.3,780,61,495,1636.5,3.02,6,314,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),2015.1,111.47,780,31,489,1616.3,3.02,6,313,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),2015.1,112.04,780,195,486,1608.1,3.02,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),2015.1,112.55,780,239,484,1600.8,3.02,6,310,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,2015.08,184.11,692,57,679,2244.4,3.04,6,323,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,2015.08,157.24,692,113,556,1839.6,3.04,6,320,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,2015.08,113.91,692,28,527,1741.3,3.04,6,318,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,2015.08,114.27,692,56,525,1735.8,3.04,6,365,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,2015.08,115.16,692,352,521,1722.4,3.04,6,362,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,2015.08,96.83,692,84,506,1672.9,3.04,6,356,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,2015.08,184.19,691,56,679,2243.5,3.04,6,332,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,2015.08,157.31,691,113,524,1733.7,3.04,6,331,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,2015.08,113.91,691,28,505,1668.7,3.04,6,314,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,2015.08,114.27,691,56,503,1663.5,3.04,6,312,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,2015.08,115.16,691,352,499,1650.6,3.04,6,311,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,2015.08,96.83,691,84,454,1502.2,3.04,6,420,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,2015.08,182.71,478,56,684,2261.6,3.04,6,407,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,2015.08,157.02,478,59,525,1736.9,3.04,6,299,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,2015.08,114.13,478,66,504,1665.5,3.04,6,407,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,2015.08,114.34,478,66,503,1662.4,3.04,6,397,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,2015.08,115.15,478,166,499,1650.7,3.04,6,305,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,2015.08,96.09,478,64,458,1513.7,3.04,6,410,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,2010.11,239.64,729,42,601,1986.5,8.01,6,398,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,2010.11,228.18,729,43,570,1883.4,8.01,6,328,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,2010.11,203.78,729,21,540,1784.5,8.01,6,386,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,2010.11,204.22,729,22,539,1780.6,8.01,6,380,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,2010.11,167.97,729,43,509,1682.7,8.01,6,379,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,2010.11,171.99,729,84,484,1600.1,8.01,6,373,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,2010.11,143.54,729,212,439,1450.9,8.01,6,349,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,2010.11,154.3,729,43,437,1446.2,8.01,6,342,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크Ⅱ,2011.08,183.1,632,36,478,1579.8,7.04,6,340,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크Ⅱ,2011.08,181.45,632,44,477,1575.9,7.04,6,358,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,2009.01,412.01,1596,2,631,2086.1,9.11,6,355,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,2009.01,399.82,1596,2,625,2067.1,9.11,6,307,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,2009.01,305.48,1596,8,571,1888.4,9.11,6,305,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,2009.01,310.87,1596,8,561,1855.6,9.11,6,329,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,2009.01,321.05,1596,8,561,1853.4,9.11,6,323,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,2009.01,226.52,1596,52,508,1678.3,9.11,6,343,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,2009.01,218.15,1596,52,458,1515.4,9.11,6,325,9.7,8,95,6
연수구,송도동,송도더샵하버뷰13단지,2011.04,191.72,553,62,456,1508.7,7.08,6,324,9.7,8,95,6
연수구,송도동,송도롯데캐슬,2012.11,113.95,643,21,452,1494.1,6.01,6,323,9.7,8,95,6
연수구,송도동,송도롯데캐슬,2012.11,114.13,643,22,451,1491.7,6.01,6,435,9.7,8,95,6
연수구,송도동,송도롯데캐슬,2012.11,114.63,643,43,449,1485.2,6.01,6,410,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,2015.06,195.25,551,82,627,2074.1,3.06,6,409,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,2015.06,116.58,551,74,581,1921.2,3.06,6,365,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,2015.06,116.7,551,186,581,1919.2,3.06,6,364,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,2015.06,131.16,551,38,566,1871.4,3.06,6,314,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,2015.06,131.36,551,159,565,1868.6,3.06,6,314,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,2015.09,115.7,999,12,475,1571.5,3.03,6,314,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,2015.09,117.9,999,22,466,1542.1,3.03,6,317,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,2015.09,117.9,999,328,466,1542.1,3.03,6,300,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,2015.09,117.96,999,24,466,1541.4,3.03,6,316,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,2015.09,118.29,999,166,465,1537.1,3.03,6,313,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,2015.09,118.29,999,12,465,1537.1,3.03,6,309,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,2015.09,148.24,999,178,438,1449.5,3.03,6,309,9.7,8,95,6
연수구,송도동,송도웰카운티1단지,2008.02,134.14,980,3,466,1540.3,10.1,6,308,9.7,8,95,6
연수구,송도동,송도웰카운티1단지,2008.02,107.45,980,42,442,1461.4,10.1,6,306,9.7,8,95,6
연수구,송도동,송도웰카운티1단지,2008.02,108.31,980,105,439,1449.8,10.1,6,304,9.7,8,95,6
연수구,송도동,송도웰카운티2단지,2007.09,107.69,798,25,446,1473.5,11.03,6,349,9.7,8,95,6
연수구,송도동,송도웰카운티2단지,2007.09,108.56,798,102,442,1461.7,11.03,6,346,9.7,8,95,6
연수구,송도동,송도웰카운티2단지,2007.09,134.46,798,7,439,1450.6,11.03,6,325,9.7,8,95,6
연수구,송도동,송도웰카운티4단지,2010.02,110.01,465,84,464,1532.5,8.1,6,324,9.7,8,95,6
연수구,송도동,송도웰카운티4단지,2010.02,164.151,465,81,442,1460.1,8.1,6,318,9.7,8,95,6
연수구,송도동,송도웰카운티4단지,2010.02,126.02,465,38,440,1455.9,8.1,6,315,9.7,8,95,6
연수구,송도동,송도자이하버뷰2단지,2011.02,130.19,523,50,446,1472.7,7.1,6,314,9.7,8,95,6
연수구,송도동,송도자이하버뷰2단지,2011.02,192.01,523,2,443,1463.4,7.1,6,314,9.7,8,95,6
연수구,송도동,송도자이하버뷰2단지,2011.02,192.05,523,52,443,1463.1,7.1,6,340,9.7,8,95,6
연수구,송도동,송도자이하버뷰2단지,2011.02,192.55,523,52,441,1459.3,7.1,6,333,9.7,8,95,6
연수구,송도동,송도해모로월드뷰,2012.12,112.69,638,185,448,1481.4,6,6,328,9.7,8,95,6
연수구,송도동,송도해모로월드뷰,2012.12,113.07,638,129,447,1476.5,6,6,328,9.7,8,95,6
연수구,송도동,송도해모로월드뷰,2012.12,113.16,638,132,446,1475.3,6,6,328,9.7,8,95,6
연수구,송도동,송도힐스테이트5단지,2011.01,200.26,118,35,462,1526.9,7.11,6,327,9.7,8,95,6
연수구,송도동,코오롱더프라우2차(3단지),2012.08,284.39,180,3,450,1486.4,6.04,6,326,9.7,8,95,6
연수구,송도동,푸르지오하버뷰,2011.03,206.06,593,63,461,1524.1,7.09,6,323,9.7,8,95,6
연수구,송도동,푸르지오하버뷰,2011.03,191.53,593,101,454,1501.6,7.09,6,317,9.7,8,95,6
연수구,송도동,푸르지오하버뷰,2011.03,192,593,38,440,1454.9,7.09,6,316,9.7,8,95,6
연수구,옥련동,럭키송도,1993.11,85.95,1304,144,262,865.4,25.01,1,221,2.15,4,31,0
연수구,옥련동,럭키송도,1993.11,105.78,1304,728,234,773.5,25.01,1,199,2.15,4,31,0
연수구,옥련동,럭키송도,1993.11,125.62,1304,216,231,763.2,25.01,1,175,2.15,4,31,0
연수구,옥련동,럭키송도,1993.11,161.98,1304,216,198,653.1,25.01,1,145,2.15,4,31,0
연수구,옥련동,백산1차,1994.1,82.64,307,244,221,730,24.02,1,188,2.15,4,31,0
연수구,옥련동,백산1차,1994.1,119,307,63,189,625,24.02,1,155,2.15,4,31,0
연수구,옥련동,백산2차,1997.05,79.33,301,137,271,895.9,21.07,1,233,2.15,4,31,0
연수구,옥련동,백산2차,1997.05,105.78,301,124,227,750,21.07,1,189,2.15,4,31,0
연수구,옥련동,백산2차,1997.05,178.51,301,40,176,583.3,21.07,1,123,2.15,4,31,0
연수구,옥련동,삼성,1996.03,79.33,612,402,306,1010.5,22.09,1,246,2.15,4,31,0
연수구,옥련동,삼성,1996.03,105.78,612,210,260,859.4,22.09,1,203,2.15,4,31,0
연수구,옥련동,서해,1995.1,79.33,600,324,271,895.9,23.02,1,233,2.15,4,31,0
연수구,옥련동,서해,1995.1,85.95,600,24,262,865.4,23.02,1,215,2.15,4,31,0
연수구,옥련동,서해,1995.1,95.86,600,108,245,810.4,23.02,1,206,2.15,4,31,0
연수구,옥련동,서해,1995.1,109.09,600,144,218,719.7,23.02,1,188,2.15,4,31,0
연수구,옥련동,송학둥지,1983.12,79.33,160,80,176,583.4,35,1,107,2.15,4,31,0
연수구,옥련동,송학둥지,1983.12,79.33,160,80,176,583.4,35,1,107,2.15,4,31,0
연수구,옥련동,쌍용,1998.08,79.33,574,256,309,1021,20.04,1,233,2.15,4,31,0
연수구,옥련동,쌍용,1998.08,109.09,574,227,257,848.5,20.04,1,197,2.15,4,31,0
연수구,옥련동,쌍용,1998.08,152.06,574,91,225,744.6,20.04,1,158,2.15,4,31,0
연수구,옥련동,아주1차,1997.08,39.66,384,224,277,916.9,21.04,1,189,2.15,4,31,0
연수구,옥련동,아주1차,1997.08,105.78,384,72,241,796.9,21.04,1,164,2.15,4,31,0
연수구,옥련동,아주1차,1997.08,142.14,384,40,199,657,21.04,1,155,2.15,4,31,0
연수구,옥련동,아주1차,1997.08,148.76,384,44,190,627.8,21.04,1,150,2.15,4,31,0
연수구,옥련동,아주1차,1997.08,261.15,384,2,178,588.6,21.04,1,94,2.15,4,31,0
연수구,옥련동,아주1차,1997.08,251.24,384,2,177,585.5,21.04,1,93,2.15,4,31,0
연수구,옥련동,영남송도,1984.11,66.11,335,80,204,675.1,34.01,1,68,2.15,4,31,0
연수구,옥련동,영남송도,1984.11,72.72,335,100,199,659.2,34.01,1,62,2.15,4,31,0
연수구,옥련동,영남송도,1984.11,79.33,335,155,195,645.9,34.01,1,57,2.15,4,31,0
연수구,옥련동,우성,1996.09,79.33,498,206,315,1041.8,22.03,1,243,2.15,4,31,0
연수구,옥련동,우성,1996.09,109.09,498,224,261,863.6,22.03,1,211,2.15,4,31,0
연수구,옥련동,우성,1996.09,152.06,498,68,214,706.6,22.03,1,171,2.15,4,31,0
연수구,옥련동,우성2차,2002.06,107.59,255,88,256,845,16.06,1,209,2.15,4,31,0
연수구,옥련동,우성2차,2002.06,119.22,255,167,243,804.1,16.06,1,197,2.15,4,31,0
연수구,옥련동,원흥,1994.11,105.78,359,184,227,750,24.01,1,188,2.15,4,31,0
연수구,옥련동,원흥,1994.11,82.64,359,175,221,730,24.01,1,184,2.15,4,31,0
연수구,옥련동,윤성,1991.04,66.11,132,54,189,625.1,27.08,1,131,2.15,4,31,0
연수구,옥련동,윤성,1991.04,56.19,132,6,187,617.7,27.08,1,129,2.15,4,31,0
연수구,옥련동,윤성,1991.04,72.72,132,66,186,613.7,27.08,1,119,2.15,4,31,0
연수구,옥련동,윤성,1991.04,62.81,132,6,183,605.3,27.08,1,116,2.15,4,31,0
연수구,옥련동,태평,1997.11,76.03,273,98,303,1000,21.01,1,243,2.15,4,31,0
연수구,옥련동,태평,1997.11,109.09,273,120,243,803,21.01,1,193,2.15,4,31,0
연수구,옥련동,태평,1997.11,155.37,273,36,200,659.6,21.01,1,148,2.15,4,31,0
연수구,옥련동,태평,1997.11,148.76,273,19,195,644.4,21.01,1,145,2.15,4,31,0
연수구,옥련동,풍림,1998.03,56.19,386,52,311,1029.6,20.09,1,249,2.15,4,31,0
연수구,옥련동,풍림,1998.03,79.33,386,116,309,1021,20.09,1,246,2.15,4,31,0
연수구,옥련동,풍림,1998.03,99.17,386,160,280,925,20.09,1,222,2.15,4,31,0
연수구,옥련동,풍림,1998.03,109.09,386,58,254,840.9,20.09,1,202,2.15,4,31,0
연수구,옥련동,한국,1997.12,79.33,481,225,277,916.8,21,1,233,2.15,4,31,0
연수구,옥련동,한국,1997.12,105.78,481,256,251,828.2,21,1,203,2.15,4,31,0
연수구,옥련동,현대1차,1994.12,56.19,674,68,276,911.9,24,1,200,2.15,4,31,0
연수구,옥련동,현대1차,1994.12,92.56,674,136,232,767.9,24,1,196,2.15,4,31,0
연수구,옥련동,현대1차,1994.12,112.39,674,249,231,764.8,24,1,195,2.15,4,31,0
연수구,옥련동,현대1차,1994.12,79.33,674,221,230,760.5,24,1,182,2.15,4,31,0
연수구,옥련동,현대2차,1996.06,79.33,1180,518,309,1021,22.06,1,246,2.15,4,31,0
연수구,옥련동,현대2차,1996.06,112.39,1180,662,249,823.6,22.06,1,205,2.15,4,31,0
연수구,옥련동,현대3차,1996.07,79.33,368,168,290,958.4,22.05,1,243,2.15,4,31,0
연수구,옥련동,현대3차,1996.07,112.39,368,200,236,779.5,22.05,1,191,2.15,4,31,0
연수구,옥련동,현대4차,1997.05,79.33,1011,457,312,1031.4,21.07,1,233,2.15,4,31,0
연수구,옥련동,현대4차,1997.05,112.39,1011,554,254,838.3,21.07,1,196,2.15,4,31,0
연수구,옥련동,현대5차,1997.06,76.03,621,268,303,1000,21.06,1,243,2.15,4,31,0
연수구,옥련동,현대5차,1997.06,109.09,621,353,252,833.3,21.06,1,193,2.15,4,31,0
연수구,청학동,동남,1988.11,56.19,131,48,144,476.5,30.01,0,79,2.39,7,30,0
연수구,청학동,동남,1988.11,56.19,131,29,144,476.5,30.01,0,79,2.39,7,30,0
연수구,청학동,동남,1988.11,56.19,131,54,142,470.7,30.01,0,79,2.39,7,30,0
연수구,청학동,동보,1996.06,82.64,135,75,232,766,22.06,0,194,2.39,7,30,0
연수구,청학동,동보,1996.06,109.09,135,60,211,697,22.06,0,176,2.39,7,30,0
연수구,청학동,삼용,1994.03,102.47,300,300,239,790.4,24.09,0,185,2.39,7,30,0
연수구,청학동,서해,1993.06,105.78,294,294,233,768.8,25.06,0,180,2.39,7,30,0
연수구,청학동,성호,1993.11,105.78,488,488,230,761,25.01,0,180,2.39,7,30,0
연수구,청학동,송도영남,1984.01,66.11,335,80,209,690.1,34.11,0,88,2.39,7,30,0
연수구,청학동,송도영남,1984.01,72.72,335,150,199,659.2,34.11,0,86,2.39,7,30,0
연수구,청학동,송도영남,1984.01,79.33,335,5,192,633.4,34.11,0,86,2.39,7,30,0
연수구,청학동,송도영남,1984.01,79.33,335,100,192,633.4,34.11,0,85,2.39,7,30,0
연수구,청학동,시대,1994.1,42.97,916,458,244,807.8,24.02,0,198,2.39,7,30,0
연수구,청학동,시대,1994.1,62.81,916,458,231,763.2,24.02,0,171,2.39,7,30,0
연수구,청학동,연수푸르지오4단지,2011.05,177.73,107,18,367,1214.6,7.07,0,256,2.39,7,30,0
연수구,청학동,연수푸르지오4단지,2011.05,163.19,107,17,333,1100,7.07,0,204,2.39,7,30,0
