구시군,읍면동,아파트명,평균매매가 제곱미터당(만원),분양면적,단지세대수,개별세대수,노후도,역세권점수,전세평균제곱미터당(만원),토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,평균 인구수,평균 세대수,교육시설 수,개발호재유무,혼인건수3년평균
부평구,삼산동,신성미소지움,322,201.87,1030,100,13.07,2,185,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,신성미소지움,303,156.77,1030,240,13.07,2,166,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,엠코타운,359,84.21,708,144,11.04,2,303,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,엠코타운,339,111.97,708,240,11.04,2,281,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,엠코타운,279,152.59,708,324,11.04,2,223,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,임광그대家,285,108.6,393,393,10,2,258,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,정광,174,56.19,240,162,29.07,2,120,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,정광,170,79.33,240,6,29.07,2,111,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,정광,167,62.81,240,24,29.07,2,107,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운1단지,281,82.64,608,580,18.05,2,238,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운1단지,270,69.42,608,28,18.05,2,230,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운2단지,254,72.72,684,595,18.02,2,235,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운2단지,244,59.5,684,59,18.02,2,235,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운2단지,244,59.5,684,30,18.02,2,220,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운3단지,281,82.64,946,250,18.04,2,230,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운3단지,281,82.64,946,44,18.04,2,230,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운3단지,281,82.64,946,638,18.04,2,230,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운3단지,254,72.72,946,14,18.04,2,227,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운4단지,287,82.64,968,320,18.03,2,239,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운4단지,287,82.64,968,176,18.03,2,239,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운4단지,287,82.64,968,320,18.03,2,239,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운4단지,277,69.42,968,152,18.03,2,238,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운5단지,307,105.78,620,180,18.07,2,246,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운5단지,298,109.09,620,320,18.07,2,238,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운5단지,281,115.7,620,120,18.07,2,225,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,태산,159,62.81,216,36,29.01,2,91,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,태산,158,72.72,216,72,29.01,2,89,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,태산,154,82.64,216,60,29.01,2,88,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,한국,183,62.81,174,84,28.04,2,107,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,한국,174,66.11,174,90,28.04,2,102,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,행복마을서해그랑블,396,153.28,822,360,14.04,2,328,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,행복마을서해그랑블,396,140.06,822,462,14.04,2,307,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,현대,271,79.33,330,144,23.07,2,236,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,현대,239,105.78,330,186,23.07,2,199,3.08,2,36,1,70150,24954,12,0,238
서구,가좌동,공작,154,79.33,156,12,28.08,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동남,172,72.72,160,30,32.06,3,86,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동남,172,72.72,160,75,32.06,3,86,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동남,172,72.72,160,20,32.06,3,86,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동남,158,69.42,160,30,32.06,3,83,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동진,169,56.19,132,6,29.08,3,98,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동진,156,52.89,132,6,29.08,3,85,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동진,156,52.89,132,42,29.08,3,85,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,라일실크빌,239,92.1,101,67,10.01,3,189,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,라일실크빌,223,94.28,101,9,10.01,3,187,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,라일실크빌,208,105.77,101,14,10.01,3,185,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,라일실크빌,206,106.86,101,10,10.01,3,180,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,범양,232,92.56,510,90,28.05,3,166,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,범양,232,99.17,510,210,28.05,3,157,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,범양,202,128.92,510,90,28.05,3,139,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,범양,180,158.67,510,120,28.05,3,136,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,삼영,164,76.03,190,104,33.09,3,85,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,삼영,163,82.64,190,40,33.09,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,삼영,163,82.64,190,40,33.09,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,상아,170,66.11,150,5,33.01,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,상아,158,76.03,150,5,33.01,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,상아,158,76.03,150,5,33.01,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,상아,158,76.03,150,55,33.01,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,상아,154,79.33,150,65,33.01,3,81,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,세우,163,82.64,180,120,34.06,3,79,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,세우,158,72.72,180,60,34.06,3,89,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신명2차,168,72.72,228,24,28,3,85,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신명2차,161,76.03,228,120,28,3,96,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신명2차,159,62.81,228,36,28,3,92,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신영,169,56.19,155,35,34.01,3,84,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신영,169,56.19,155,5,34.01,3,101,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신영,169,56.19,155,20,34.01,3,98,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신영,164,79.33,155,30,34.01,3,98,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신인향,173,92.56,132,6,28.06,3,98,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신인향,173,92.56,132,36,28.06,3,103,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신인향,170,79.33,132,54,28.06,3,103,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신인향,170,79.33,132,24,28.06,3,101,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신현대,224,79.33,343,164,23.08,3,101,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,신현대,202,109.09,343,179,23.08,3,176,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,쌍마,169,82.64,160,30,32.07,3,165,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,쌍마,168,76.03,160,90,32.07,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,쌍마,161,79.33,160,40,32.07,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,아주,158,72.72,96,48,34.07,3,89,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,영남,187,69.42,195,60,33.05,3,130,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,영남,179,72.72,195,130,33.05,3,124,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,영남,163,82.64,195,5,33.05,3,109,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,유영,247,43.55,200,20,14.01,3,168,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,유영,245,71.56,200,180,14.01,3,155,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,인향,162,46.28,99,24,29.01,3,88,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,인향,151,59.5,99,75,29.01,3,81,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주1단지,208,66.11,686,210,35.08,3,103,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주1단지,205,79.33,686,196,35.08,3,92,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주1단지,196,56.19,686,280,35.08,3,164,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주2단지,224,102.47,644,252,35.09,3,136,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주2단지,217,79.33,644,224,35.09,3,111,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주2단지,190,135.53,644,168,35.09,3,176,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주3단지,256,59.5,798,293,29,3,171,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주3단지,256,59.5,798,7,29,3,148,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주3단지,243,92.56,798,206,29,3,208,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주3단지,241,74.59,798,1,29,3,208,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주3단지,241,74.59,798,291,29,3,193,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주4단지,227,105.78,302,163,27.08,3,193,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주4단지,185,142.14,302,13,27.08,3,189,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주4단지,185,142.14,302,1,27.08,3,180,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주4단지,185,142.14,302,1,27.08,3,137,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주4단지,172,165.29,302,124,27.08,3,137,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주5단지,214,112.39,268,178,27.08,3,137,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진주5단지,161,171.9,268,30,27.08,3,127,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진흥,195,60.22,240,5,31.02,3,178,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진흥,178,46.26,240,10,31.02,3,128,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진흥,174,60.22,240,10,31.02,3,110,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진흥,174,47.52,240,30,31.02,3,119,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진흥,169,48.96,240,155,31.02,3,116,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,진흥,161,54.36,240,30,31.02,3,112,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,태화,173,79.33,235,40,32.07,3,108,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,태화,173,79.33,235,130,32.07,3,108,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,태화,173,79.33,235,50,32.07,3,101,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,태화,166,66.11,235,15,32.07,3,110,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,풍림,254,82.64,358,178,22.03,3,91,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,풍림,243,109.09,358,180,22.03,3,91,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,하나,157,85.95,300,50,35.04,3,91,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,하나,154,79.33,300,180,35.04,3,206,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,하나,154,79.33,300,70,35.04,3,200,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한샘,169,56.19,160,50,35,3,88,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한샘,164,79.33,160,40,35,3,88,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한샘,158,72.72,160,30,35,3,87,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한신休플러스,299,81.88,2276,542,11.02,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한신休플러스,296,94.58,2276,200,11.02,3,79,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한신休플러스,278,108.04,2276,736,11.02,3,233,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한신休플러스,273,113.44,2276,412,11.02,3,227,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한신休플러스,259,142.8,2276,242,11.02,3,216,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한신休플러스,226,172.77,2276,144,11.02,3,208,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,한일,153,79.33,60,60,33.03,3,151,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,현광,182,66.11,50,50,32.06,3,142,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,현대,190,102.47,460,460,33.07,3,161,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,현대3차,233,85.95,263,68,20.01,3,200,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,현대3차,230,82.64,263,63,20.01,3,198,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,현대3차,229,109.09,263,132,20.01,3,170,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,효정,172,72.72,170,70,30.01,3,103,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,효정,169,56.19,170,100,30.01,3,80,9.02,3,64,0,62390,25431,11,1,234
서구,신현원창동,동진,163,62.81,240,60,29.09,0,117,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,동진,160,66.11,240,60,29.09,0,113,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,동진,157,72.72,240,60,29.09,0,112,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,동진,150,69.42,240,60,29.09,0,112,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,362,83.61,3331,555,9.03,0,314,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,358,84.43,3331,144,9.03,0,311,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,327,109.27,3331,309,9.03,0,252,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,327,109.27,3331,257,9.03,0,252,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,326,109.63,3331,676,9.03,0,251,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,325,109.95,3331,104,9.03,0,250,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,286,134.41,3331,178,9.03,0,212,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,278,144.7,3331,598,9.03,0,204,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,237,186.01,3331,302,9.03,0,169,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,신현e편한세상하늘채,213,206.28,3331,208,9.03,0,158,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,원흥,166,102.47,183,13,27.11,0,107,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,원흥,156,82.64,183,65,27.11,0,105,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,원흥,147,95.86,183,105,27.11,0,103,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,은영,199,66.11,108,54,29.02,0,122,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,은영,199,66.11,108,12,29.02,0,121,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,은영,199,66.11,108,36,29.02,0,121,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,은영,196,69.42,108,6,29.02,0,121,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,효성,179,89.25,452,104,27.11,0,145,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,효성,178,92.56,452,78,27.11,0,140,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,효성,178,85.95,452,218,27.11,0,136,9.82,1,23,0,29127,10973,7,0,234
서구,신현원창동,효성,169,99.17,452,52,27.11,0,135,9.82,1,23,0,29127,10973,7,0,234
서구,오류왕길동,검단e편한세상,246,109.56,1003,716,11.06,4,196,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단e편한세상,246,158.8,1003,83,11.06,4,165,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단e편한세상,245,142.64,1003,146,11.06,4,148,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단e편한세상,241,180.83,1003,58,11.06,4,133,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이1단지,292,162.41,418,30,8,4,168,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이1단지,290,163.57,418,56,8,4,167,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이1단지,290,164,418,30,8,4,165,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이1단지,249,113.34,418,114,8,4,139,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이1단지,249,113.57,418,118,8,4,138,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이1단지,246,115.02,418,70,8,4,137,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이2단지,306,161.17,413,56,8,4,188,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이2단지,305,161.61,413,56,8,4,188,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이2단지,251,111.7,413,26,8,4,185,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이2단지,250,111.92,413,150,8,4,137,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단자이2단지,247,113.36,413,125,8,4,136,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단풍림아이원,233,81.55,318,48,14.02,4,147,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,검단풍림아이원,206,109.09,318,270,14.02,4,138,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,동남디아망,197,112.86,308,308,12.06,4,111,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림1단지,253,132.47,731,195,8.01,4,171,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림1단지,251,133.5,731,45,8.01,4,169,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림1단지,249,112.28,731,74,8.01,4,147,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림1단지,239,111.09,731,237,8.01,4,146,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림1단지,228,164.17,731,165,8.01,4,125,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림1단지,228,164.59,731,15,8.01,4,125,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림2단지,282,133.87,203,25,8.01,4,93,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림2단지,266,112.05,203,13,8.01,4,85,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림2단지,262,111.83,203,75,8.01,4,85,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,드림파크어울림2단지,257,111.92,203,90,8.01,4,85,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,신명스카이뷰Dream,192,127.04,390,390,14,4,146,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,원흥,164,79.33,354,168,25.06,4,105,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,원흥,162,92.56,354,60,25.06,4,103,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,원흥,160,171.9,354,12,25.06,4,95,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,원흥,156,109.09,354,114,25.06,4,55,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,유승,208,79.33,608,256,20,4,158,15.56,3,39,0,24570,9054,2,0,234
서구,오류왕길동,유승,179,109.09,608,352,20,4,133,15.56,3,39,0,24570,9054,2,0,234
서구,당하동,검단힐스테이트4차,296,155.23,588,90,6.1,2,174,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,검단힐스테이트4차,286,132.04,588,288,6.1,2,165,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,검단힐스테이트4차,283,142.01,588,210,6.1,2,151,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,검단힐스테이트5차,315,125.58,412,120,5.09,2,192,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,검단힐스테이트5차,314,106.75,412,112,5.09,2,192,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,검단힐스테이트5차,313,107.01,412,120,5.09,2,189,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,검단힐스테이트5차,309,108.5,412,60,5.09,2,167,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,검단힐스테이트6차,335,109.09,454,162,5.01,2,174,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,검단힐스테이트6차,330,110.72,454,123,5.01,2,172,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,검단힐스테이트6차,328,111.32,454,169,5.01,2,171,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하KCC스위첸,277,91.99,1015,201,13.08,2,223,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하KCC스위첸,255,107.8,1015,736,13.08,2,199,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하KCC스위첸,243,133.88,1015,78,13.08,2,183,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하탑스빌,272,82.64,1368,452,20.1,2,212,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하탑스빌,229,109.09,1368,638,20.1,2,179,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하탑스빌,199,145.45,1368,102,20.1,2,134,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하탑스빌,190,168.59,1368,176,20.1,2,125,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하푸르지오,283,95.42,719,159,13.11,2,220,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하푸르지오,283,95.42,719,76,13.11,2,220,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하푸르지오,271,107.94,719,331,13.11,2,204,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,당하푸르지오,239,131.83,719,153,13.11,2,171,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,대주파크빌,219,118.74,276,80,12.1,2,139,3.49,1,15,1,50724,17599,9,1,234
서구,당하동,대주파크빌,211,123,276,196,12.1,2,134,3.49,1,15,1,50724,17599,9,1,234
