구시군,읍면동,아파트명,분양면적,단지세대수,개별세대수,평균매매가.제곱미터당.만원.,노후도,역세권점수,전세평균..당가.만원.,토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,X3년.평균.인구수,X3년.평균.세대수,초중고현황,개발호재유무,혼인건수3년평균
연수구,송도동,송도더샵그린워크1차(D16),115.7,736,188,460,4.03,6,312,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크1차(D16),132.23,736,104,439,4.03,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),154.74,665,43,501,4.03,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),110.98,665,126,480,4.03,6,310,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),111.24,665,62,479,4.03,6,309,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),113.26,665,156,470,4.03,6,308,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),150.58,665,62,468,4.03,6,349,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),129.82,665,124,458,4.03,6,333,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),101.78,665,92,452,4.03,6,318,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),150.59,780,62,531,3.02,6,307,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),152.02,780,63,526,3.02,6,355,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),154.53,780,65,518,3.02,6,346,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),131.02,780,64,496,3.02,6,331,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),131.3,780,61,495,3.02,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),111.47,780,31,489,3.02,6,313,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),112.04,780,195,486,3.02,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),112.55,780,239,484,3.02,6,310,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,184.11,692,57,679,3.04,6,323,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,157.24,692,113,556,3.04,6,320,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,113.91,692,28,527,3.04,6,318,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,114.27,692,56,525,3.04,6,365,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,115.16,692,352,521,3.04,6,362,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,96.83,692,84,506,3.04,6,356,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,184.19,691,56,679,3.04,6,332,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,157.31,691,113,524,3.04,6,331,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,113.91,691,28,505,3.04,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,114.27,691,56,503,3.04,6,312,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,115.16,691,352,499,3.04,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,96.83,691,84,454,3.04,6,420,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,182.71,478,56,684,3.04,6,407,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,157.02,478,59,525,3.04,6,299,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,114.13,478,66,504,3.04,6,407,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,114.34,478,66,503,3.04,6,397,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,115.15,478,166,499,3.04,6,305,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,96.09,478,64,458,3.04,6,410,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,239.64,729,42,601,8.01,6,398,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,228.18,729,43,570,8.01,6,328,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,203.78,729,21,540,8.01,6,386,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,204.22,729,22,539,8.01,6,380,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,167.97,729,43,509,8.01,6,379,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,171.99,729,84,484,8.01,6,373,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,143.54,729,212,439,8.01,6,349,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,154.3,729,43,437,8.01,6,342,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크Ⅱ,183.1,632,36,478,7.04,6,340,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크Ⅱ,181.45,632,44,477,7.04,6,358,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,412.01,1596,2,631,9.11,6,355,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,399.82,1596,2,625,9.11,6,307,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,305.48,1596,8,571,9.11,6,305,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,310.87,1596,8,561,9.11,6,329,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,321.05,1596,8,561,9.11,6,323,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,226.52,1596,52,508,9.11,6,343,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,218.15,1596,52,458,9.11,6,325,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵하버뷰13단지,191.72,553,62,456,7.08,6,324,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도롯데캐슬,113.95,643,21,452,6.01,6,323,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도롯데캐슬,114.13,643,22,451,6.01,6,435,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도롯데캐슬,114.63,643,43,449,6.01,6,410,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,195.25,551,82,627,3.06,6,409,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,116.58,551,74,581,3.06,6,365,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,116.7,551,186,581,3.06,6,364,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,131.16,551,38,566,3.06,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,131.36,551,159,565,3.06,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,115.7,999,12,475,3.03,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,117.9,999,22,466,3.03,6,317,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,117.9,999,328,466,3.03,6,300,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,117.96,999,24,466,3.03,6,316,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,118.29,999,166,465,3.03,6,313,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,118.29,999,12,465,3.03,6,309,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,148.24,999,178,438,3.03,6,309,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티1단지,134.14,980,3,466,10.1,6,308,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티1단지,107.45,980,42,442,10.1,6,306,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티1단지,108.31,980,105,439,10.1,6,304,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티2단지,107.69,798,25,446,11.03,6,349,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티2단지,108.56,798,102,442,11.03,6,346,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티2단지,134.46,798,7,439,11.03,6,325,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티4단지,110.01,465,84,464,8.1,6,324,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티4단지,164.151,465,81,442,8.1,6,318,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티4단지,126.02,465,38,440,8.1,6,315,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도자이하버뷰2단지,130.19,523,50,446,7.1,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도자이하버뷰2단지,192.01,523,2,443,7.1,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도자이하버뷰2단지,192.05,523,52,443,7.1,6,340,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도자이하버뷰2단지,192.55,523,52,441,7.1,6,333,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도해모로월드뷰,112.69,638,185,448,6,6,328,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도해모로월드뷰,113.07,638,129,447,6,6,328,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도해모로월드뷰,113.16,638,132,446,6,6,328,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도힐스테이트5단지,200.26,118,35,462,7.11,6,327,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,코오롱더프라우2차(3단지),284.39,180,3,450,6.04,6,326,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,푸르지오하버뷰,206.06,593,63,461,7.09,6,323,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,푸르지오하버뷰,191.53,593,101,454,7.09,6,317,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,푸르지오하버뷰,192,593,38,440,7.09,6,316,9.7,8,95,6,116156,38035,22,1,131
연수구,옥련동,럭키송도,85.95,1304,144,262,25.01,1,221,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,럭키송도,105.78,1304,728,234,25.01,1,199,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,럭키송도,125.62,1304,216,231,25.01,1,175,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,럭키송도,161.98,1304,216,198,25.01,1,145,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산1차,82.64,307,244,221,24.02,1,188,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산1차,119,307,63,189,24.02,1,155,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산2차,79.33,301,137,271,21.07,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산2차,105.78,301,124,227,21.07,1,189,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산2차,178.51,301,40,176,21.07,1,123,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,삼성,79.33,612,402,306,22.09,1,246,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,삼성,105.78,612,210,260,22.09,1,203,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,서해,79.33,600,324,271,23.02,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,서해,85.95,600,24,262,23.02,1,215,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,서해,95.86,600,108,245,23.02,1,206,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,서해,109.09,600,144,218,23.02,1,188,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,송학둥지,79.33,160,80,176,35,1,107,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,송학둥지,79.33,160,80,176,35,1,107,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,쌍용,79.33,574,256,309,20.04,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,쌍용,109.09,574,227,257,20.04,1,197,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,쌍용,152.06,574,91,225,20.04,1,158,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,39.66,384,224,277,21.04,1,189,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,105.78,384,72,241,21.04,1,164,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,142.14,384,40,199,21.04,1,155,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,148.76,384,44,190,21.04,1,150,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,261.15,384,2,178,21.04,1,94,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,251.24,384,2,177,21.04,1,93,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,영남송도,66.11,335,80,204,34.01,1,68,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,영남송도,72.72,335,100,199,34.01,1,62,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,영남송도,79.33,335,155,195,34.01,1,57,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성,79.33,498,206,315,22.03,1,243,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성,109.09,498,224,261,22.03,1,211,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성,152.06,498,68,214,22.03,1,171,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성2차,107.59,255,88,256,16.06,1,209,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성2차,119.22,255,167,243,16.06,1,197,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,원흥,105.78,359,184,227,24.01,1,188,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,원흥,82.64,359,175,221,24.01,1,184,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,윤성,66.11,132,54,189,27.08,1,131,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,윤성,56.19,132,6,187,27.08,1,129,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,윤성,72.72,132,66,186,27.08,1,119,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,윤성,62.81,132,6,183,27.08,1,116,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,태평,76.03,273,98,303,21.01,1,243,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,태평,109.09,273,120,243,21.01,1,193,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,태평,155.37,273,36,200,21.01,1,148,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,태평,148.76,273,19,195,21.01,1,145,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,풍림,56.19,386,52,311,20.09,1,249,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,풍림,79.33,386,116,309,20.09,1,246,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,풍림,99.17,386,160,280,20.09,1,222,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,풍림,109.09,386,58,254,20.09,1,202,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,한국,79.33,481,225,277,21,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,한국,105.78,481,256,251,21,1,203,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대1차,56.19,674,68,276,24,1,200,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대1차,92.56,674,136,232,24,1,196,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대1차,112.39,674,249,231,24,1,195,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대1차,79.33,674,221,230,24,1,182,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대2차,79.33,1180,518,309,22.06,1,246,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대2차,112.39,1180,662,249,22.06,1,205,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대3차,79.33,368,168,290,22.05,1,243,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대3차,112.39,368,200,236,22.05,1,191,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대4차,79.33,1011,457,312,21.07,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대4차,112.39,1011,554,254,21.07,1,196,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대5차,76.03,621,268,303,21.06,1,243,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대5차,109.09,621,353,252,21.06,1,193,2.15,4,31,0,44791,16553,10,0,131
연수구,청학동,동남,56.19,131,48,144,30.01,0,79,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,동남,56.19,131,29,144,30.01,0,79,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,동남,56.19,131,54,142,30.01,0,79,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,동보,82.64,135,75,232,22.06,0,194,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,동보,109.09,135,60,211,22.06,0,176,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,삼용,102.47,300,300,239,24.09,0,185,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,서해,105.78,294,294,233,25.06,0,180,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,성호,105.78,488,488,230,25.01,0,180,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,송도영남,66.11,335,80,209,34.11,0,88,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,송도영남,72.72,335,150,199,34.11,0,86,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,송도영남,79.33,335,5,192,34.11,0,86,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,송도영남,79.33,335,100,192,34.11,0,85,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,시대,42.97,916,458,244,24.02,0,198,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,시대,62.81,916,458,231,24.02,0,171,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,연수푸르지오4단지,177.73,107,18,367,7.07,0,256,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,연수푸르지오4단지,163.19,107,17,333,7.07,0,204,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,연수푸르지오4단지,142.2,107,33,327,7.07,0,181,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,연수푸르지오4단지,113.48,107,31,313,7.07,0,166,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,용담마을,62.81,500,350,231,24.03,0,183,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,용담마을,59.5,500,150,227,24.03,0,176,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,청량,59.5,50,50,160,34,0,109,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,하나타운1차,76.03,724,390,293,23.09,0,217,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,하나타운1차,49.58,724,64,262,23.09,0,202,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,하나타운1차,105.78,724,270,241,23.09,0,199,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,현대,165.29,420,266,183,18.06,0,151,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,현대,198.34,420,154,168,18.06,0,127,2.39,7,30,0,28698,12722,4,0,131
연수구,동춘동,건영,85.95,970,50,273,24.08,2,227,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,건영,99.17,970,920,262,24.08,2,212,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,금호,115.7,528,60,251,25.08,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,금호,125.62,528,308,243,25.08,2,203,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,금호,161.98,528,160,222,25.08,2,164,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대동,105.78,336,168,232,24.01,2,200,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대동,92.56,336,168,227,24.01,2,199,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대림2차,122.31,350,180,266,26.04,2,213,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대림2차,112.39,350,130,265,26.04,2,205,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대림2차,158.67,350,40,243,26.04,2,183,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대림3차,69.42,408,408,252,25.05,2,194,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우2차,115.7,888,532,266,23.04,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우2차,128.92,888,228,256,23.04,2,206,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우2차,148.76,888,128,235,23.04,2,188,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우3차,115.7,344,140,223,25,2,203,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우3차,115.7,344,60,223,25,2,203,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우3차,158.67,344,60,214,25,2,167,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우3차,158.67,344,84,214,25,2,167,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동남,69.42,1350,1350,245,24.1,2,212,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동아,115.7,528,60,246,25.08,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동아,125.62,528,308,239,25.08,2,211,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동아,161.98,528,160,222,25.08,2,164,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동춘마을,79.33,930,930,271,24.06,2,221,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,럭키,115.7,540,480,246,25.01,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,럭키,138.84,540,60,245,25.01,2,216,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,롯데,115.7,320,210,242,25.04,2,190,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,롯데,155.37,320,110,209,25.04,2,161,3.4,4,22,3,57013,18287,12,0,131
