구시군,읍면동,아파트명,분양면적,총세대수,세대수,매매평균 ㎡당가(만원),3.3㎡당가(만원),입주년도,노후도,역세권점수,전세평균 ㎡당가(만원),토지면적(km2),문화시설수,쇼핑시설수,스타벅스
부평구,삼산동,삼산타운2단지두산위브,106.86D,"1,622",128,337,"1,113.70",2005.11,13.01,2,257,3.08,2,36,1
부평구,삼산동,삼산타운2단지두산위브,106.87C,"1,622",254,337,"1,113.60",2005.11,13.01,2,257,3.08,2,36,1
부평구,삼산동,삼산타운2단지두산위브,109.79A2,"1,622",561,328,"1,084.00",2005.11,13.01,2,250,3.08,2,36,1
부평구,삼산동,삼산타운2단지두산위브,109.79B2,"1,622",22,328,"1,084.00",2005.11,13.01,2,250,3.08,2,36,1
부평구,삼산동,삼산타운2단지두산위브,110.50B1,"1,622",87,326,"1,077.00",2005.11,13.01,2,249,3.08,2,36,1
부평구,삼산동,삼산타운2단지두산위브,110.51A1,"1,622",570,326,"1,076.90",2005.11,13.01,2,249,3.08,2,36,1
부평구,삼산동,삼산타운6단지,106.53A2,784,392,432,"1,427.50",2004.08,14.04,2,343,3.08,2,36,1
부평구,삼산동,삼산타운6단지,107.69A3,784,392,427,"1,412.10",2004.08,14.04,2,339,3.08,2,36,1
부평구,삼산동,삼산타운7단지,106.05A2,"1,314",644,361,"1,192.30",2004.08,14.04,2,316,3.08,2,36,1
부평구,삼산동,삼산타운7단지,107.18A3,"1,314",670,357,"1,179.80",2004.08,14.04,2,313,3.08,2,36,1
부평구,삼산동,서해그랑블,114.20A,454,212,320,"1,056.60",2011.07,7.05,2,276,3.08,2,36,1
부평구,삼산동,서해그랑블,115.57B,454,242,316,"1,044.10",2011.07,7.05,2,273,3.08,2,36,1
부평구,삼산동,신성미소지움,178.02P,"1,030",10,489,"1,615.60",2005.05,13.07,2,247,3.08,2,36,1
부평구,삼산동,신성미소지움,180.73P,"1,030",4,470,"1,554.80",2005.05,13.07,2,246,3.08,2,36,1
부평구,삼산동,신성미소지움,180.63,"1,030",100,365,"1,207.90",2005.05,13.07,2,207,3.08,2,36,1
부평구,삼산동,신성미소지움,127.49A,"1,030",420,333,"1,102.00",2005.05,13.07,2,188,3.08,2,36,1
부평구,삼산동,신성미소지움,128.01B,"1,030",156,332,"1,097.50",2005.05,13.07,2,185,3.08,2,36,1
부평구,삼산동,신성미소지움,201.87,"1,030",100,322,"1,064.40",2005.05,13.07,2,185,3.08,2,36,1
부평구,삼산동,신성미소지움,156.77,"1,030",240,303,"1,001.60",2005.05,13.07,2,166,3.08,2,36,1
부평구,삼산동,엠코타운,84.21,708,144,359,"1,187.50",2007.08,11.04,2,303,3.08,2,36,1
부평구,삼산동,엠코타운,111.97,708,240,339,"1,121.90",2007.08,11.04,2,281,3.08,2,36,1
부평구,삼산동,엠코타운,152.59,708,324,279,920.7,2007.08,11.04,2,223,3.08,2,36,1
부평구,삼산동,임광그대家,108.6,393,393,285,943.6,2008.12,10,2,258,3.08,2,36,1
부평구,삼산동,정광,56.19,240,162,174,573.6,1989.05,29.07,2,120,3.08,2,36,1
부평구,삼산동,정광,79.33,240,6,170,562.6,1989.05,29.07,2,111,3.08,2,36,1
부평구,삼산동,정광,62.81,240,24,167,552.6,1989.05,29.07,2,107,3.08,2,36,1
부평구,삼산동,주공미래타운1단지,82.64,608,580,281,930.1,2000.07,18.05,2,238,3.08,2,36,1
부평구,삼산동,주공미래타운1단지,69.42,608,28,270,892.9,2000.07,18.05,2,230,3.08,2,36,1
부평구,삼산동,주공미래타운2단지,72.72,684,595,254,841,2000.1,18.02,2,235,3.08,2,36,1
부평구,삼산동,주공미래타운2단지,59.50B,684,59,244,805.6,2000.1,18.02,2,235,3.08,2,36,1
부평구,삼산동,주공미래타운2단지,59.50A,684,30,244,805.6,2000.1,18.02,2,220,3.08,2,36,1
부평구,삼산동,주공미래타운3단지,82.64C,946,250,281,930.1,2000.08,18.04,2,230,3.08,2,36,1
부평구,삼산동,주공미래타운3단지,82.64A,946,44,281,930.1,2000.08,18.04,2,230,3.08,2,36,1
부평구,삼산동,주공미래타운3단지,82.64B,946,638,281,930.1,2000.08,18.04,2,230,3.08,2,36,1
부평구,삼산동,주공미래타운3단지,72.72,946,14,254,841,2000.08,18.04,2,227,3.08,2,36,1
부평구,삼산동,주공미래타운4단지,82.64C,968,320,287,950.1,2000.09,18.03,2,239,3.08,2,36,1
부평구,삼산동,주공미래타운4단지,82.64A,968,176,287,950.1,2000.09,18.03,2,239,3.08,2,36,1
부평구,삼산동,주공미래타운4단지,82.64B,968,320,287,950.1,2000.09,18.03,2,239,3.08,2,36,1
부평구,삼산동,주공미래타운4단지,69.42,968,152,277,916.7,2000.09,18.03,2,238,3.08,2,36,1
부평구,삼산동,주공미래타운5단지,105.78,620,180,307,"1,015.70",2000.05,18.07,2,246,3.08,2,36,1
부평구,삼산동,주공미래타운5단지,109.09,620,320,298,984.9,2000.05,18.07,2,238,3.08,2,36,1
부평구,삼산동,주공미래타운5단지,115.7,620,120,281,928.6,2000.05,18.07,2,225,3.08,2,36,1
부평구,삼산동,태산,62.81,216,36,159,526.3,1989.11,29.01,2,91,3.08,2,36,1
부평구,삼산동,태산,72.72,216,72,158,522.8,1989.11,29.01,2,89,3.08,2,36,1
부평구,삼산동,태산,82.64,216,60,154,510,1989.11,29.01,2,88,3.08,2,36,1
부평구,삼산동,한국,62.81,174,84,183,605.3,1990.08,28.04,2,107,3.08,2,36,1
부평구,삼산동,한국,66.11,174,90,174,575.1,1990.08,28.04,2,102,3.08,2,36,1
부평구,삼산동,행복마을서해그랑블,153.28,822,360,396,"1,310.20",2004.08,14.04,2,328,3.08,2,36,1
부평구,삼산동,행복마을서해그랑블,140.06,822,462,396,"1,310.00",2004.08,14.04,2,307,3.08,2,36,1
부평구,삼산동,현대,79.33,330,144,271,895.9,1995.05,23.07,2,236,3.08,2,36,1
부평구,삼산동,현대,105.78,330,186,239,789.1,1995.05,23.07,2,199,3.08,2,36,1
서구,가좌동,공작,79.33,156,12,154,510.5,1990.04,28.08,3,82,9.02,3,64,0
서구,가좌동,동남,72.72C,160,30,172,568.2,1986.06,32.06,3,86,9.02,3,64,0
서구,가좌동,동남,72.72A,160,75,172,568.2,1986.06,32.06,3,86,9.02,3,64,0
서구,가좌동,동남,72.72B,160,20,172,568.2,1986.06,32.06,3,86,9.02,3,64,0
서구,가좌동,동남,69.42B,160,30,158,523.8,1986.06,32.06,3,83,9.02,3,64,0
서구,가좌동,동진,56.19,132,6,169,558.9,1989.04,29.08,3,98,9.02,3,64,0
서구,가좌동,동진,52.89A,132,6,156,515.7,1989.04,29.08,3,85,9.02,3,64,0
서구,가좌동,동진,52.89,132,42,156,515.7,1989.04,29.08,3,85,9.02,3,64,0
서구,가좌동,라일실크빌,92.1,101,67,239,789.7,2008.11,10.01,3,189,9.02,3,64,0
서구,가좌동,라일실크빌,94.28,101,9,223,736.3,2008.11,10.01,3,187,9.02,3,64,0
서구,가좌동,라일실크빌,105.77,101,14,208,687.6,2008.11,10.01,3,185,9.02,3,64,0
서구,가좌동,라일실크빌,106.86,101,10,206,680.6,2008.11,10.01,3,180,9.02,3,64,0
서구,가좌동,범양,92.56,510,90,232,767.9,1990.07,28.05,3,166,9.02,3,64,0
서구,가좌동,범양,99.17,510,210,232,766.7,1990.07,28.05,3,157,9.02,3,64,0
서구,가좌동,범양,128.92,510,90,202,666.7,1990.07,28.05,3,139,9.02,3,64,0
서구,가좌동,범양,158.67,510,120,180,593.8,1990.07,28.05,3,136,9.02,3,64,0
서구,가좌동,삼영,76.03,190,104,164,543.5,1985.03,33.09,3,85,9.02,3,64,0
서구,가좌동,삼영,82.64,190,40,163,540,1985.03,33.09,3,82,9.02,3,64,0
서구,가좌동,삼영,82.64A,190,40,163,540,1985.03,33.09,3,82,9.02,3,64,0
서구,가좌동,상아,66.11,150,5,170,562.6,1985.11,33.01,3,82,9.02,3,64,0
서구,가좌동,상아,76.03B,150,5,158,521.8,1985.11,33.01,3,82,9.02,3,64,0
서구,가좌동,상아,76.03A,150,5,158,521.8,1985.11,33.01,3,82,9.02,3,64,0
서구,가좌동,상아,76.03,150,55,158,521.8,1985.11,33.01,3,82,9.02,3,64,0
서구,가좌동,상아,79.33,150,65,154,510.5,1985.11,33.01,3,81,9.02,3,64,0
서구,가좌동,세우,82.64,180,120,163,540,1984.06,34.06,3,79,9.02,3,64,0
서구,가좌동,세우,72.72,180,60,158,522.8,1984.06,34.06,3,89,9.02,3,64,0
서구,가좌동,신명2차,72.72,228,24,168,556.9,1990.12,28,3,85,9.02,3,64,0
서구,가좌동,신명2차,76.03,228,120,161,532.6,1990.12,28,3,96,9.02,3,64,0
서구,가좌동,신명2차,62.81,228,36,159,526.3,1990.12,28,3,92,9.02,3,64,0
서구,가좌동,신영,56.19,155,35,169,558.9,1984.11,34.01,3,84,9.02,3,64,0
서구,가좌동,신영,56.19B,155,5,169,558.9,1984.11,34.01,3,101,9.02,3,64,0
서구,가좌동,신영,56.19A,155,20,169,558.9,1984.11,34.01,3,98,9.02,3,64,0
서구,가좌동,신영,79.33,155,30,164,541.7,1984.11,34.01,3,98,9.02,3,64,0
서구,가좌동,신인향,92.56A,132,6,173,571.4,1990.06,28.06,3,98,9.02,3,64,0
서구,가좌동,신인향,92.56,132,36,173,571.4,1990.06,28.06,3,103,9.02,3,64,0
서구,가좌동,신인향,79.33,132,54,170,562.6,1990.06,28.06,3,103,9.02,3,64,0
서구,가좌동,신인향,79.33A,132,24,170,562.6,1990.06,28.06,3,101,9.02,3,64,0
서구,가좌동,신현대,79.33,343,164,224,739.7,1995.04,23.08,3,101,9.02,3,64,0
서구,가좌동,신현대,109.09,343,179,202,666.7,1995.04,23.08,3,176,9.02,3,64,0
서구,가좌동,쌍마,82.64,160,30,169,560,1986.05,32.07,3,165,9.02,3,64,0
서구,가좌동,쌍마,76.03,160,90,168,554.4,1986.05,32.07,3,82,9.02,3,64,0
서구,가좌동,쌍마,79.33,160,40,161,531.3,1986.05,32.07,3,82,9.02,3,64,0
서구,가좌동,아주,72.72,96,48,158,522.8,1984.05,34.07,3,89,9.02,3,64,0
서구,가좌동,영남,69.42,195,60,187,619.1,1985.07,33.05,3,130,9.02,3,64,0
서구,가좌동,영남,72.72,195,130,179,591,1985.07,33.05,3,124,9.02,3,64,0
서구,가좌동,영남,82.64,195,5,163,540,1985.07,33.05,3,109,9.02,3,64,0
서구,가좌동,유영,43.55,200,20,247,816,2004.11,14.01,3,168,9.02,3,64,0
서구,가좌동,유영,71.56,200,180,245,808.4,2004.11,14.01,3,155,9.02,3,64,0
서구,가좌동,인향,46.28,99,24,162,535.7,1989.11,29.01,3,88,9.02,3,64,0
서구,가좌동,인향,59.5,99,75,151,500,1989.11,29.01,3,81,9.02,3,64,0
서구,가좌동,진주1단지,66.11,686,210,208,687.6,1983.04,35.08,3,103,9.02,3,64,0
서구,가좌동,진주1단지,79.33,686,196,205,677.2,1983.04,35.08,3,92,9.02,3,64,0
서구,가좌동,진주1단지,56.19,686,280,196,647.2,1983.04,35.08,3,164,9.02,3,64,0
서구,가좌동,진주2단지,102.47,644,252,224,742,1983.03,35.09,3,136,9.02,3,64,0
서구,가좌동,진주2단지,79.33,644,224,217,718.8,1983.03,35.09,3,111,9.02,3,64,0
서구,가좌동,진주2단지,135.53,644,168,190,628.1,1983.03,35.09,3,176,9.02,3,64,0
서구,가좌동,진주3단지,59.5,798,293,256,847.3,1989.12,29,3,171,9.02,3,64,0
서구,가좌동,진주3단지,59.50A,798,7,256,847.3,1989.12,29,3,148,9.02,3,64,0
서구,가좌동,진주3단지,92.56,798,206,243,803.6,1989.12,29,3,208,9.02,3,64,0
서구,가좌동,진주3단지,74.59A,798,1,241,797.8,1989.12,29,3,208,9.02,3,64,0
서구,가좌동,진주3단지,74.59,798,291,241,797.8,1989.12,29,3,193,9.02,3,64,0
서구,가좌동,진주4단지,105.78,302,163,227,750,1991.04,27.08,3,193,9.02,3,64,0
서구,가좌동,진주4단지,142.14B,302,13,185,610.5,1991.04,27.08,3,189,9.02,3,64,0
서구,가좌동,진주4단지,142.14,302,1,185,610.5,1991.04,27.08,3,180,9.02,3,64,0
서구,가좌동,진주4단지,142.14A,302,1,185,610.5,1991.04,27.08,3,137,9.02,3,64,0
서구,가좌동,진주4단지,165.29,302,124,172,570,1991.04,27.08,3,137,9.02,3,64,0
서구,가좌동,진주5단지,112.39,268,178,214,705.9,1991.04,27.08,3,137,9.02,3,64,0
서구,가좌동,진주5단지,171.9,268,30,161,533.7,1991.04,27.08,3,127,9.02,3,64,0
서구,가좌동,진흥,60.22,240,5,195,645,1987.1,31.02,3,178,9.02,3,64,0
서구,가좌동,진흥,46.26,240,10,178,589.6,1987.1,31.02,3,128,9.02,3,64,0
서구,가좌동,진흥,60.22,240,10,174,576.4,1987.1,31.02,3,110,9.02,3,64,0
서구,가좌동,진흥,47.52B,240,30,174,573.9,1987.1,31.02,3,119,9.02,3,64,0
서구,가좌동,진흥,48.96A,240,155,169,557,1987.1,31.02,3,116,9.02,3,64,0
서구,가좌동,진흥,54.36,240,30,161,532.1,1987.1,31.02,3,112,9.02,3,64,0
서구,가좌동,태화,79.33B,235,40,173,573,1986.05,32.07,3,108,9.02,3,64,0
서구,가좌동,태화,79.33,235,130,173,573,1986.05,32.07,3,108,9.02,3,64,0
서구,가좌동,태화,79.33A,235,50,173,573,1986.05,32.07,3,101,9.02,3,64,0
서구,가좌동,태화,66.11,235,15,166,550,1986.05,32.07,3,110,9.02,3,64,0
서구,가좌동,풍림,82.64,358,178,254,840.1,1996.09,22.03,3,91,9.02,3,64,0
서구,가좌동,풍림,109.09,358,180,243,803,1996.09,22.03,3,91,9.02,3,64,0
서구,가좌동,하나,85.95,300,50,157,519.2,1983.08,35.04,3,91,9.02,3,64,0
서구,가좌동,하나,79.33,300,180,154,510.5,1983.08,35.04,3,206,9.02,3,64,0
서구,가좌동,하나,79.33A,300,70,154,510.5,1983.08,35.04,3,200,9.02,3,64,0
서구,가좌동,한샘,56.19,160,50,169,558.9,1983.12,35,3,88,9.02,3,64,0
서구,가좌동,한샘,79.33,160,40,164,541.7,1983.12,35,3,88,9.02,3,64,0
서구,가좌동,한샘,72.72,160,30,158,522.8,1983.12,35,3,87,9.02,3,64,0
서구,가좌동,한신休플러스,81.88,"2,276",542,299,989.2,2007.1,11.02,3,82,9.02,3,64,0
서구,가좌동,한신休플러스,94.58,"2,276",200,296,978.7,2007.1,11.02,3,79,9.02,3,64,0
서구,가좌동,한신休플러스,108.04,"2,276",736,278,917.9,2007.1,11.02,3,233,9.02,3,64,0
서구,가좌동,한신休플러스,113.44,"2,276",412,273,903.4,2007.1,11.02,3,227,9.02,3,64,0
서구,가좌동,한신休플러스,142.8,"2,276",242,259,856.5,2007.1,11.02,3,216,9.02,3,64,0
서구,가좌동,한신休플러스,172.77,"2,276",144,226,746.2,2007.1,11.02,3,208,9.02,3,64,0
서구,가좌동,한일,79.33,60,60,153,504.2,1985.09,33.03,3,151,9.02,3,64,0
서구,가좌동,현광,66.11,50,50,182,602.6,1986.06,32.06,3,142,9.02,3,64,0
서구,가좌동,현대,102.47,460,460,190,629.1,1985.05,33.07,3,161,9.02,3,64,0
서구,가좌동,현대3차,85.95,263,68,233,769.2,1998.11,20.01,3,200,9.02,3,64,0
서구,가좌동,현대3차,82.64,263,63,230,760,1998.11,20.01,3,198,9.02,3,64,0
서구,가좌동,현대3차,109.09,263,132,229,757.6,1998.11,20.01,3,170,9.02,3,64,0
서구,가좌동,효정,72.72,170,70,172,568.2,1988.11,30.01,3,103,9.02,3,64,0
서구,가좌동,효정,56.19,170,100,169,558.9,1988.11,30.01,3,80,9.02,3,64,0
서구,신현원창동,동진,62.81,240,60,163,539.5,1989.03,29.09,0,117,9.82,1,23,0
서구,신현원창동,동진,66.11,240,60,160,527.5,1989.03,29.09,0,113,9.82,1,23,0
서구,신현원창동,동진,72.72,240,60,157,518.2,1989.03,29.09,0,112,9.82,1,23,0
서구,신현원창동,동진,69.42,240,60,150,495.3,1989.03,29.09,0,112,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,83.61,"3,331",555,362,"1,196.00",2009.09,9.03,0,314,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,84.43A,"3,331",144,358,"1,184.40",2009.09,9.03,0,311,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,109.27,"3,331",309,327,"1,081.60",2009.09,9.03,0,252,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,109.27C,"3,331",257,327,"1,081.60",2009.09,9.03,0,252,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,109.63A,"3,331",676,326,"1,078.00",2009.09,9.03,0,251,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,109.95B,"3,331",104,325,"1,074.90",2009.09,9.03,0,250,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,134.41,"3,331",178,286,946.9,2009.09,9.03,0,212,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,144.7,"3,331",598,278,919.5,2009.09,9.03,0,204,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,186.01,"3,331",302,237,782,2009.09,9.03,0,169,9.82,1,23,0
서구,신현원창동,신현e편한세상하늘채,206.28,"3,331",208,213,703.5,2009.09,9.03,0,158,9.82,1,23,0
서구,신현원창동,원흥,102.47,183,13,166,548.4,1991.01,27.11,0,107,9.82,1,23,0
서구,신현원창동,원흥,82.64,183,65,156,516,1991.01,27.11,0,105,9.82,1,23,0
서구,신현원창동,원흥,95.86,183,105,147,486.2,1991.01,27.11,0,103,9.82,1,23,0
서구,신현원창동,은영,66.11B,108,54,199,657.6,1989.1,29.02,0,122,9.82,1,23,0
서구,신현원창동,은영,66.11A,108,12,199,657.6,1989.1,29.02,0,121,9.82,1,23,0
서구,신현원창동,은영,66.11,108,36,199,657.6,1989.1,29.02,0,121,9.82,1,23,0
서구,신현원창동,은영,69.42,108,6,196,647.6,1989.1,29.02,0,121,9.82,1,23,0
서구,신현원창동,효성,89.25,452,104,179,590.8,1991.01,27.11,0,145,9.82,1,23,0
서구,신현원창동,효성,92.56,452,78,178,589.3,1991.01,27.11,0,140,9.82,1,23,0
서구,신현원창동,효성,85.95,452,218,178,588.5,1991.01,27.11,0,136,9.82,1,23,0
서구,신현원창동,효성,99.17,452,52,169,558.4,1991.01,27.11,0,135,9.82,1,23,0
서구,오류왕길동,검단e편한세상,109.56,"1,003",716,246,814.7,2007.06,11.06,4,196,15.56,3,39,0
서구,오류왕길동,검단e편한세상,158.8,"1,003",83,246,811.9,2007.06,11.06,4,165,15.56,3,39,0
서구,오류왕길동,검단e편한세상,142.64,"1,003",146,245,811.2,2007.06,11.06,4,148,15.56,3,39,0
서구,오류왕길동,검단e편한세상,180.83,"1,003",58,241,795.2,2007.06,11.06,4,133,15.56,3,39,0
서구,오류왕길동,검단자이1단지,162.41A,418,30,292,966.8,2010.12,8,4,168,15.56,3,39,0
서구,오류왕길동,검단자이1단지,163.57B,418,56,290,960,2010.12,8,4,167,15.56,3,39,0
서구,오류왕길동,검단자이1단지,164.00C,418,30,290,957.5,2010.12,8,4,165,15.56,3,39,0
서구,오류왕길동,검단자이1단지,113.34B,418,114,249,824,2010.12,8,4,139,15.56,3,39,0
서구,오류왕길동,검단자이1단지,113.57A,418,118,249,822.3,2010.12,8,4,138,15.56,3,39,0
서구,오류왕길동,검단자이1단지,115.02C,418,70,246,811.9,2010.12,8,4,137,15.56,3,39,0
서구,오류왕길동,검단자이2단지,161.17B,413,56,306,"1,011.20",2010.12,8,4,188,15.56,3,39,0
서구,오류왕길동,검단자이2단지,161.61A,413,56,305,"1,008.50",2010.12,8,4,188,15.56,3,39,0
서구,오류왕길동,검단자이2단지,111.70B,413,26,251,828.7,2010.12,8,4,185,15.56,3,39,0
서구,오류왕길동,검단자이2단지,111.92A,413,150,250,827,2010.12,8,4,137,15.56,3,39,0
서구,오류왕길동,검단자이2단지,113.36,413,125,247,816.5,2010.12,8,4,136,15.56,3,39,0
서구,오류왕길동,검단풍림아이원,81.55,318,48,233,770.2,2004.1,14.02,4,147,15.56,3,39,0
서구,오류왕길동,검단풍림아이원,109.09,318,270,206,681.8,2004.1,14.02,4,138,15.56,3,39,0
서구,오류왕길동,동남디아망,112.86,308,308,197,651.7,2006.06,12.06,4,111,15.56,3,39,0
서구,오류왕길동,드림파크어울림1단지,132.47A,731,195,253,836,2010.11,8.01,4,171,15.56,3,39,0
서구,오류왕길동,드림파크어울림1단지,133.50B,731,45,251,829.5,2010.11,8.01,4,169,15.56,3,39,0
서구,오류왕길동,드림파크어울림1단지,112.28B,731,74,249,824.4,2010.11,8.01,4,147,15.56,3,39,0
서구,오류왕길동,드림파크어울림1단지,111.09A,731,237,239,788.6,2010.11,8.01,4,146,15.56,3,39,0
서구,오류왕길동,드림파크어울림1단지,164.17A,731,165,228,755.1,2010.11,8.01,4,125,15.56,3,39,0
서구,오류왕길동,드림파크어울림1단지,164.59B,731,15,228,753.2,2010.11,8.01,4,125,15.56,3,39,0
서구,오류왕길동,드림파크어울림2단지,133.87,203,25,282,932.3,2010.11,8.01,4,93,15.56,3,39,0
서구,오류왕길동,드림파크어울림2단지,112.05C,203,13,266,879.8,2010.11,8.01,4,85,15.56,3,39,0
서구,오류왕길동,드림파크어울림2단지,111.83A,203,75,262,864.9,2010.11,8.01,4,85,15.56,3,39,0
서구,오류왕길동,드림파크어울림2단지,111.92B,203,90,257,851.1,2010.11,8.01,4,85,15.56,3,39,0
서구,오류왕길동,신명스카이뷰Dream,127.04,390,390,192,634.9,2004.12,14,4,146,15.56,3,39,0
서구,오류왕길동,원흥,79.33,354,168,164,541.7,1993.06,25.06,4,105,15.56,3,39,0
서구,오류왕길동,원흥,92.56,354,60,162,535.7,1993.06,25.06,4,103,15.56,3,39,0
서구,오류왕길동,원흥,171.9,354,12,160,528.9,1993.06,25.06,4,95,15.56,3,39,0
서구,오류왕길동,원흥,109.09,354,114,156,515.2,1993.06,25.06,4,55,15.56,3,39,0
서구,오류왕길동,유승,79.33,608,256,208,687.6,1998.12,20,4,158,15.56,3,39,0
서구,오류왕길동,유승,109.09,608,352,179,590.9,1998.12,20,4,133,15.56,3,39,0
서구,당하동,검단힐스테이트4차,155.23,588,90,296,979.6,2012.02,6.1,2,174,3.49,1,15,1
서구,당하동,검단힐스테이트4차,132.04,588,288,286,945.1,2012.02,6.1,2,165,3.49,1,15,1
서구,당하동,검단힐스테이트4차,142.01,588,210,283,937,2012.02,6.1,2,151,3.49,1,15,1
서구,당하동,검단힐스테이트5차,125.58,412,120,315,"1,039.80",2013.03,5.09,2,192,3.49,1,15,1
서구,당하동,검단힐스테이트5차,106.75C,412,112,314,"1,037.40",2013.03,5.09,2,192,3.49,1,15,1
서구,당하동,검단힐스테이트5차,107.01A,412,120,313,"1,034.90",2013.03,5.09,2,189,3.49,1,15,1
서구,당하동,검단힐스테이트5차,108.50B,412,60,309,"1,020.70",2013.03,5.09,2,167,3.49,1,15,1
서구,당하동,검단힐스테이트6차,109.09A,454,162,335,"1,106.10",2013.11,5.01,2,174,3.49,1,15,1
서구,당하동,검단힐스테이트6차,110.72B,454,123,330,"1,089.80",2013.11,5.01,2,172,3.49,1,15,1
서구,당하동,검단힐스테이트6차,111.32C,454,169,328,"1,083.90",2013.11,5.01,2,171,3.49,1,15,1
서구,당하동,당하KCC스위첸,91.99,"1,015",201,277,916.4,2005.04,13.08,2,223,3.49,1,15,1
서구,당하동,당하KCC스위첸,107.8,"1,015",736,255,843.3,2005.04,13.08,2,199,3.49,1,15,1
서구,당하동,당하KCC스위첸,133.88,"1,015",78,243,802.5,2005.04,13.08,2,183,3.49,1,15,1
서구,당하동,당하탑스빌,82.64,"1,368",452,272,900.1,1998.02,20.1,2,212,3.49,1,15,1
서구,당하동,당하탑스빌,109.09,"1,368",638,229,757.6,1998.02,20.1,2,179,3.49,1,15,1
서구,당하동,당하탑스빌,145.45,"1,368",102,199,659.1,1998.02,20.1,2,134,3.49,1,15,1
서구,당하동,당하탑스빌,168.59,"1,368",176,190,627.5,1998.02,20.1,2,125,3.49,1,15,1
서구,당하동,당하푸르지오,95.42B,719,159,283,935.4,2005.01,13.11,2,220,3.49,1,15,1
서구,당하동,당하푸르지오,95.42A,719,76,283,935.4,2005.01,13.11,2,220,3.49,1,15,1
서구,당하동,당하푸르지오,107.94,719,331,271,895.8,2005.01,13.11,2,204,3.49,1,15,1
서구,당하동,당하푸르지오,131.83,719,153,239,789.9,2005.01,13.11,2,171,3.49,1,15,1
서구,당하동,대주파크빌,118.74,276,80,219,723.9,2006.02,12.1,2,139,3.49,1,15,1
서구,당하동,대주파크빌,123,276,196,211,698.8,2006.02,12.1,2,134,3.49,1,15,1
서구,당하동,동문굿모닝힐,95.29,434,30,247,815.3,2004.12,14,2,178,3.49,1,15,1
서구,당하동,동문굿모닝힐,107.25,434,404,242,801.4,2004.12,14,2,168,3.49,1,15,1
